row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
A,6,A6,847,b,2.5,FALSE,FALSE,NA,NA,c-06,control,NA,NA,NA,7654,c-06,211,4.014218009478673,c-06,171,0.9898697539797395,3.024348255498933,3.951330357328107e-4
B,1,B1,757,b,2.5,FALSE,FALSE,NA,NA,c-30,control,NA,NA,NA,4853,c-30,191,3.9633507853403143,c-30,171,0.9898697539797395,2.9734810313605746,6.127098766454924e-4
B,2,B2,1245,b,2.5,FALSE,FALSE,NA,NA,oae-08,oae,NA,NA,NA,8099,oae-08,196,6.3520408163265305,oae-08,171,0.9898697539797395,5.362171062346791,6.62078165495344e-4
B,3,B3,1158,b,2.5,FALSE,FALSE,NA,NA,oae-32,oae,NA,NA,NA,6072,oae-32,203,5.704433497536946,oae-32,171,0.9898697539797395,4.714563743557206,7.764433042749022e-4
B,4,B4,785,b,2.5,FALSE,FALSE,NA,NA,c-10,control,NA,NA,NA,8082,c-10,209,3.7559808612440193,c-10,171,0.9898697539797395,2.7661111072642797,3.4225576679835183e-4
B,5,B5,1483,b,2.5,FALSE,FALSE,NA,NA,c-34,control,NA,NA,NA,4239,c-34,188,7.888297872340425,c-34,171,0.9898697539797395,6.898428118360686,0.0016273715778156843
B,6,B6,1145,b,2.5,FALSE,FALSE,NA,NA,oae-12,oae,NA,NA,NA,8288,oae-12,210,5.4523809523809526,oae-12,171,0.9898697539797395,4.462511198401213,5.384304052125016e-4
C,1,C1,933,b,2.5,FALSE,FALSE,NA,NA,oae-36,oae,NA,NA,NA,7555,oae-36,206,4.529126213592233,oae-36,171,0.9898697539797395,3.539256459612494,4.684654479963592e-4
C,2,C2,907,b,2.5,FALSE,FALSE,NA,NA,c-14,control,NA,NA,NA,7825,c-14,204,4.446078431372549,c-14,171,0.9898697539797395,3.4562086773928096,4.416880098904549e-4
C,3,C3,711,b,2.5,FALSE,FALSE,NA,NA,c-38,control,NA,NA,NA,7657,c-38,200,3.555,c-38,171,0.9898697539797395,2.5651302460202605,3.3500460311091296e-4
C,4,C4,2991,b,2.5,FALSE,FALSE,NA,NA,oae-16,oae,NA,NA,NA,7189,oae-16,193,15.49740932642487,oae-16,171,0.9898697539797395,14.50753957244513,0.0020180191365203964
C,5,C5,5381,b,2.5,FALSE,FALSE,NA,NA,oae-40,oae,NA,NA,NA,10788,oae-40,242,22.235537190082646,oae-40,171,0.9898697539797395,21.245667436102906,0.001969379628856406
C,6,C6,890,b,2.5,FALSE,FALSE,NA,NA,c-18,control,NA,NA,NA,8006,c-18,199,4.472361809045226,c-18,171,0.9898697539797395,3.482492055065486,4.349852679322366e-4
D,1,D1,1220,b,2.5,FALSE,FALSE,NA,NA,c-42,control,NA,NA,NA,8679,c-42,228,5.350877192982456,c-42,171,0.9898697539797395,4.361007439002717,5.024781010488209e-4
D,2,D2,2771,b,2.5,FALSE,FALSE,NA,NA,oae-20,oae,NA,NA,NA,4760,oae-20,192,14.432291666666666,oae-20,171,0.9898697539797395,13.442421912686926,0.002824038216951035
D,3,D3,930,b,2.5,FALSE,FALSE,NA,NA,oae-44,oae,NA,NA,NA,4560,oae-44,217,4.285714285714286,oae-44,171,0.9898697539797395,3.295844531734546,7.22772923625997e-4
D,4,D4,771,b,2.5,FALSE,FALSE,NA,NA,c-22,control,NA,NA,NA,7051,c-22,188,4.101063829787234,c-22,171,0.9898697539797395,3.1111940758074947,4.412415367759885e-4
D,5,D5,811,b,2.5,FALSE,FALSE,NA,NA,c-46,control,NA,NA,NA,7413,c-46,192,4.223958333333333,c-46,171,0.9898697539797395,3.2340885793535934,4.362725724205576e-4
D,6,D6,825,b,2.5,FALSE,FALSE,NA,NA,oae-24,oae,NA,NA,NA,7422,oae-24,285,2.8947368421052633,oae-24,171,0.9898697539797395,1.9048670881255236,2.5665145353348474e-4
A,2,A2,854,b,3,FALSE,FALSE,NA,NA,c-02,control,NA,NA,NA,7369,c-02,197,4.33502538071066,c-02,173,1.0014471780028944,3.333578202707766,4.523786406171483e-4
A,3,A3,1268,b,3,FALSE,FALSE,NA,NA,c-26,control,NA,NA,NA,10666,c-26,228,5.56140350877193,c-26,173,1.0014471780028944,4.559956330769035,4.275226261737329e-4
A,4,A4,879,b,3,FALSE,FALSE,NA,NA,oae-04,oae,NA,NA,NA,6553,oae-04,198,4.4393939393939394,oae-04,173,1.0014471780028944,3.437946761391045,5.246370763606051e-4
A,5,A5,956,b,3,FALSE,FALSE,NA,NA,oae-28,oae,NA,NA,NA,9574,oae-28,211,4.530805687203792,oae-28,173,1.0014471780028944,3.529358509200897,3.6863991113441583e-4
A,6,A6,1082,b,3,FALSE,FALSE,NA,NA,c-06,control,NA,NA,NA,7654,c-06,211,5.127962085308057,c-06,173,1.0014471780028944,4.126514907305163,5.3913181438531e-4
B,1,B1,869,b,3,FALSE,FALSE,NA,NA,c-30,control,NA,NA,NA,4853,c-30,191,4.549738219895288,c-30,173,1.0014471780028944,3.548291041892394,7.311541400973405e-4
B,2,B2,1432,b,3,FALSE,FALSE,NA,NA,oae-08,oae,NA,NA,NA,8099,oae-08,196,7.3061224489795915,oae-08,173,1.0014471780028944,6.304675270976697,7.784510767967276e-4
B,3,B3,1270,b,3,FALSE,FALSE,NA,NA,oae-32,oae,NA,NA,NA,6072,oae-32,203,6.25615763546798,oae-32,173,1.0014471780028944,5.254710457465086,8.654002729685582e-4
B,4,B4,846,b,3,FALSE,FALSE,NA,NA,c-10,control,NA,NA,NA,8082,c-10,209,4.047846889952153,c-10,173,1.0014471780028944,3.0463997119492583,3.769363662397004e-4
B,5,B5,1525,b,3,FALSE,FALSE,NA,NA,c-34,control,NA,NA,NA,4239,c-34,188,8.111702127659575,c-34,173,1.0014471780028944,7.11025494965668,0.0016773425217401934
B,6,B6,1265,b,3,FALSE,FALSE,NA,NA,oae-12,oae,NA,NA,NA,8288,oae-12,210,6.023809523809524,oae-12,173,1.0014471780028944,5.022362345806629,6.059800127662438e-4
C,1,C1,1044,b,3,FALSE,FALSE,NA,NA,oae-36,oae,NA,NA,NA,7555,oae-36,206,5.067961165048544,oae-36,173,1.0014471780028944,4.066513987045649,5.382546640695763e-4
C,2,C2,1432,b,3,FALSE,FALSE,NA,NA,c-14,control,NA,NA,NA,7825,c-14,204,7.019607843137255,c-14,173,1.0014471780028944,6.01816066513436,7.690940147136562e-4
C,3,C3,779,b,3,FALSE,FALSE,NA,NA,c-38,control,NA,NA,NA,7657,c-38,200,3.895,c-38,173,1.0014471780028944,2.8935528219971056,3.7789641138789414e-4
C,4,C4,3006,b,3,FALSE,FALSE,NA,NA,oae-16,oae,NA,NA,NA,7189,oae-16,193,15.575129533678757,oae-16,173,1.0014471780028944,14.573682355675862,0.0020272196905933874
C,5,C5,5668,b,3,FALSE,FALSE,NA,NA,oae-40,oae,NA,NA,NA,10788,oae-40,242,23.421487603305785,oae-40,173,1.0014471780028944,22.42004042530289,0.002078238823257591
C,6,C6,961,b,3,FALSE,FALSE,NA,NA,c-18,control,NA,NA,NA,8006,c-18,199,4.8291457286432165,c-18,173,1.0014471780028944,3.827698550640322,4.7810374102427207e-4
D,1,D1,1362,b,3,FALSE,FALSE,NA,NA,c-42,control,NA,NA,NA,8679,c-42,228,5.973684210526316,c-42,173,1.0014471780028944,4.972237032523422,5.729043706099115e-4
D,2,D2,2829,b,3,FALSE,FALSE,NA,NA,oae-20,oae,NA,NA,NA,4760,oae-20,192,14.734375,oae-20,173,1.0014471780028944,13.732927821997105,0.002885068870167459
D,3,D3,1083,b,3,FALSE,FALSE,NA,NA,oae-44,oae,NA,NA,NA,4560,oae-44,217,4.990783410138249,oae-44,173,1.0014471780028944,3.9893362321353547,8.748544368717883e-4
D,4,D4,858,b,3,FALSE,FALSE,NA,NA,c-22,control,NA,NA,NA,7051,c-22,188,4.5638297872340425,c-22,173,1.0014471780028944,3.562382609231148,5.052308338152245e-4
D,5,D5,877,b,3,FALSE,FALSE,NA,NA,c-46,control,NA,NA,NA,7413,c-46,192,4.567708333333333,c-46,173,1.0014471780028944,3.5662611553304386,4.8108203903014145e-4
D,6,D6,926,b,3,FALSE,FALSE,NA,NA,oae-24,oae,NA,NA,NA,7422,oae-24,285,3.2491228070175437,oae-24,173,1.0014471780028944,2.2476756290146493,3.028396158737065e-4
A,1,A1,229,c,0,FALSE,FALSE,NA,NA,oae-25,oae,NA,NA,NA,5620,oae-25,229,1,oae-25,199,1.1519536903039074,-0.15195369030390737,-2.7038023185748644e-5
A,3,A3,241,c,0,FALSE,FALSE,NA,NA,c-03,control,NA,NA,NA,7127,c-03,241,1,c-03,199,1.1519536903039074,-0.15195369030390737,-2.132084892716534e-5
A,4,A4,246,c,0,FALSE,FALSE,NA,NA,c-27,control,NA,NA,NA,17409,c-27,246,1,c-27,199,1.1519536903039074,-0.15195369030390737,-8.728455988506369e-6
A,5,A5,230,c,0,FALSE,FALSE,NA,NA,oae-05,oae,NA,NA,NA,6060,oae-05,230,1,oae-05,199,1.1519536903039074,-0.15195369030390737,-2.5074866386783395e-5
A,6,A6,233,c,0,FALSE,FALSE,NA,NA,oae-29,oae,NA,NA,NA,6605,oae-29,233,1,oae-29,199,1.1519536903039074,-0.15195369030390737,-2.3005857729584767e-5
B,1,B1,228,c,0,FALSE,FALSE,NA,NA,c-07,control,NA,NA,NA,6386,c-07,228,1,c-07,199,1.1519536903039074,-0.15195369030390737,-2.379481526838512e-5
B,2,B2,230,c,0,FALSE,FALSE,NA,NA,c-31,control,NA,NA,NA,5304,c-31,230,1,c-31,199,1.1519536903039074,-0.15195369030390737,-2.8648885803904105e-5
B,3,B3,243,c,0,FALSE,FALSE,NA,NA,oae-09,oae,NA,NA,NA,10017,oae-09,243,1,oae-09,199,1.1519536903039074,-0.15195369030390737,-1.516958074312742e-5
B,4,B4,228,c,0,FALSE,FALSE,NA,NA,oae-33,oae,NA,NA,NA,5179,oae-33,228,1,oae-33,199,1.1519536903039074,-0.15195369030390737,-2.9340353408748287e-5
B,5,B5,256,c,0,FALSE,FALSE,NA,NA,c-11,control,NA,NA,NA,8969,c-11,256,1,c-11,199,1.1519536903039074,-0.15195369030390737,-1.6942099487557964e-5
B,6,B6,224,c,0,FALSE,FALSE,NA,NA,c-35,control,NA,NA,NA,6918,c-35,224,1,c-35,199,1.1519536903039074,-0.15195369030390737,-2.1964974024849286e-5
C,1,C1,262,c,0,FALSE,FALSE,NA,NA,oae-13,oae,NA,NA,NA,7126,oae-13,262,1,oae-13,199,1.1519536903039074,-0.15195369030390737,-2.132384090708776e-5
C,2,C2,249,c,0,FALSE,FALSE,NA,NA,oae-37,oae,NA,NA,NA,7642,oae-37,249,1,oae-37,199,1.1519536903039074,-0.15195369030390737,-1.9884021238407142e-5
C,3,C3,248,c,0,FALSE,FALSE,NA,NA,c-15,control,NA,NA,NA,6141,c-15,248,1,c-15,199,1.1519536903039074,-0.15195369030390737,-2.474412804167194e-5
C,4,C4,221,c,0,FALSE,FALSE,NA,NA,c-39,control,NA,NA,NA,8182,c-39,221,1,c-39,199,1.1519536903039074,-0.15195369030390737,-1.857170499925536e-5
C,5,C5,249,c,0,FALSE,FALSE,NA,NA,oae-17,oae,NA,NA,NA,6617,oae-17,249,1,oae-17,199,1.1519536903039074,-0.15195369030390737,-2.2964136361479124e-5
C,6,C6,272,c,0,FALSE,FALSE,NA,NA,oae-41,oae,NA,NA,NA,11204,oae-41,272,1,oae-41,199,1.1519536903039074,-0.15195369030390737,-1.3562450044975667e-5
D,1,D1,257,c,0,FALSE,FALSE,NA,NA,c-19,control,NA,NA,NA,8765,c-19,257,1,c-19,199,1.1519536903039074,-0.15195369030390737,-1.7336416463651726e-5
D,2,D2,248,c,0,FALSE,FALSE,NA,NA,c-43,control,NA,NA,NA,6972,c-43,248,1,c-43,199,1.1519536903039074,-0.15195369030390737,-2.179484944118006e-5
D,3,D3,214,c,0,FALSE,FALSE,NA,NA,oae-21,oae,NA,NA,NA,2756,oae-21,214,1,oae-21,199,1.1519536903039074,-0.15195369030390737,-5.5135591547136206e-5
D,4,D4,251,c,0,FALSE,FALSE,NA,NA,oae-45,oae,NA,NA,NA,7289,oae-45,251,1,oae-45,199,1.1519536903039074,-0.15195369030390737,-2.084698728274213e-5
D,5,D5,232,c,0,FALSE,FALSE,NA,NA,c-23,control,NA,NA,NA,8288,c-23,232,1,c-23,199,1.1519536903039074,-0.15195369030390737,-1.8334180779911604e-5
D,6,D6,278,c,0,FALSE,FALSE,NA,NA,oae-01,oae,NA,NA,NA,12826,oae-01,278,1,oae-01,199,1.1519536903039074,-0.15195369030390737,-1.1847317191946621e-5
A,1,A1,510,c,0.5,FALSE,FALSE,NA,NA,oae-25,oae,NA,NA,NA,5620,oae-25,229,2.2270742358078603,oae-25,202,1.1693198263386397,1.0577544094692206,1.8821252837530615e-4
A,3,A3,378,c,0.5,FALSE,FALSE,NA,NA,c-03,control,NA,NA,NA,7127,c-03,241,1.5684647302904564,c-03,202,1.1693198263386397,0.3991449039518167,5.6004616802556006e-5
A,4,A4,2138,c,0.5,FALSE,FALSE,NA,NA,c-27,control,NA,NA,NA,17409,c-27,246,8.691056910569106,c-27,202,1.1693198263386397,7.521737084230466,4.3206026102765615e-4
A,5,A5,520,c,0.5,FALSE,FALSE,NA,NA,oae-05,oae,NA,NA,NA,6060,oae-05,230,2.260869565217391,oae-05,202,1.1693198263386397,1.0915497388787514,1.8012371928692266e-4
A,6,A6,361,c,0.5,FALSE,FALSE,NA,NA,oae-29,oae,NA,NA,NA,6605,oae-29,233,1.5493562231759657,oae-29,202,1.1693198263386397,0.38003639683732593,5.753768309422043e-5
B,1,B1,319,c,0.5,FALSE,FALSE,NA,NA,c-07,control,NA,NA,NA,6386,c-07,228,1.3991228070175439,c-07,202,1.1693198263386397,0.22980298067890415,3.598543386766429e-5
B,2,B2,2043,c,0.5,FALSE,FALSE,NA,NA,c-31,control,NA,NA,NA,5304,c-31,230,8.882608695652173,c-31,202,1.1693198263386397,7.7132888693135335,0.00145423998290225
B,3,B3,341,c,0.5,FALSE,FALSE,NA,NA,oae-09,oae,NA,NA,NA,10017,oae-09,243,1.4032921810699588,oae-09,202,1.1693198263386397,0.23397235473131905,2.3357527676082564e-5
B,4,B4,266,c,0.5,FALSE,FALSE,NA,NA,oae-33,oae,NA,NA,NA,5179,oae-33,228,1.1666666666666667,oae-33,202,1.1693198263386397,-0.0026531596719729933,-5.122918849146541e-7
B,5,B5,306,c,0.5,FALSE,FALSE,NA,NA,c-11,control,NA,NA,NA,8969,c-11,256,1.1953125,c-11,202,1.1693198263386397,0.025992673661360266,2.898057047760092e-6
B,6,B6,278,c,0.5,FALSE,FALSE,NA,NA,c-35,control,NA,NA,NA,6918,c-35,224,1.2410714285714286,c-35,202,1.1693198263386397,0.07175160223278887,1.0371726255101022e-5
C,1,C1,3579,c,0.5,FALSE,FALSE,NA,NA,oae-13,oae,NA,NA,NA,7126,oae-13,262,13.66030534351145,oae-13,202,1.1693198263386397,12.49098551717281,0.0017528747568303128
C,2,C2,314,c,0.5,FALSE,FALSE,NA,NA,oae-37,oae,NA,NA,NA,7642,oae-37,249,1.2610441767068272,oae-37,202,1.1693198263386397,0.09172435036818749,1.2002662963646623e-5
C,3,C3,340,c,0.5,FALSE,FALSE,NA,NA,c-15,control,NA,NA,NA,6141,c-15,248,1.3709677419354838,c-15,202,1.1693198263386397,0.20164791559684403,3.2836332127803946e-5
C,4,C4,291,c,0.5,FALSE,FALSE,NA,NA,c-39,control,NA,NA,NA,8182,c-39,221,1.3167420814479638,c-39,202,1.1693198263386397,0.14742225510932405,1.801787522724567e-5
C,5,C5,326,c,0.5,FALSE,FALSE,NA,NA,oae-17,oae,NA,NA,NA,6617,oae-17,249,1.3092369477911647,oae-17,202,1.1693198263386397,0.139917121452525,2.114509920697068e-5
C,6,C6,517,c,0.5,FALSE,FALSE,NA,NA,oae-41,oae,NA,NA,NA,11204,oae-41,272,1.900735294117647,oae-41,202,1.1693198263386397,0.7314154677790072,6.528163760969361e-5
D,1,D1,481,c,0.5,FALSE,FALSE,NA,NA,c-19,control,NA,NA,NA,8765,c-19,257,1.8715953307392996,c-19,202,1.1693198263386397,0.7022755044006599,8.012270443818139e-5
D,2,D2,604,c,0.5,FALSE,FALSE,NA,NA,c-43,control,NA,NA,NA,6972,c-43,248,2.435483870967742,c-43,202,1.1693198263386397,1.2661640446291023,1.8160700582746733e-4
D,3,D3,652,c,0.5,FALSE,FALSE,NA,NA,oae-21,oae,NA,NA,NA,2756,oae-21,214,3.046728971962617,oae-21,202,1.1693198263386397,1.8774091456239772,6.812079628534024e-4
D,4,D4,377,c,0.5,FALSE,FALSE,NA,NA,oae-45,oae,NA,NA,NA,7289,oae-45,251,1.50199203187251,oae-45,202,1.1693198263386397,0.3326722055338702,4.564030807159696e-5
D,5,D5,350,c,0.5,FALSE,FALSE,NA,NA,c-23,control,NA,NA,NA,8288,c-23,232,1.5086206896551724,c-23,202,1.1693198263386397,0.33930086331653264,4.093881072834612e-5
D,6,D6,509,c,0.5,FALSE,FALSE,NA,NA,oae-01,oae,NA,NA,NA,12826,oae-01,278,1.830935251798561,oae-01,202,1.1693198263386397,0.6616154254599214,5.1583925265860075e-5
A,1,A1,912,c,1,FALSE,FALSE,NA,NA,oae-25,oae,NA,NA,NA,5620,oae-25,229,3.982532751091703,oae-25,204,1.1808972503617945,2.8016355007299083,4.985116549341474e-4
A,3,A3,671,c,1,FALSE,FALSE,NA,NA,c-03,control,NA,NA,NA,7127,c-03,241,2.784232365145228,c-03,204,1.1808972503617945,1.6033351147834336,2.249663413474721e-4
A,4,A4,4177,c,1,FALSE,FALSE,NA,NA,c-27,control,NA,NA,NA,17409,c-27,246,16.979674796747968,c-27,204,1.1808972503617945,15.798777546386173,9.07506321235348e-4
A,5,A5,1053,c,1,FALSE,FALSE,NA,NA,oae-05,oae,NA,NA,NA,6060,oae-05,230,4.578260869565217,oae-05,204,1.1808972503617945,3.397363619203423,5.606210592744923e-4
A,6,A6,530,c,1,FALSE,FALSE,NA,NA,oae-29,oae,NA,NA,NA,6605,oae-29,233,2.274678111587983,oae-29,204,1.1808972503617945,1.0937808612261886,1.655989191864025e-4
B,1,B1,453,c,1,FALSE,FALSE,NA,NA,c-07,control,NA,NA,NA,6386,c-07,228,1.986842105263158,c-07,204,1.1808972503617945,0.8059448549013635,1.2620495692160406e-4
B,2,B2,3296,c,1,FALSE,FALSE,NA,NA,c-31,control,NA,NA,NA,5304,c-31,230,14.330434782608696,c-31,204,1.1808972503617945,13.149537532246901,0.002479173742882146
B,3,B3,544,c,1,FALSE,FALSE,NA,NA,oae-09,oae,NA,NA,NA,10017,oae-09,243,2.2386831275720165,oae-09,204,1.1808972503617945,1.057785877210222,1.0559906930320674e-4
B,4,B4,382,c,1,FALSE,FALSE,NA,NA,oae-33,oae,NA,NA,NA,5179,oae-33,228,1.6754385964912282,oae-33,204,1.1808972503617945,0.4945413461294337,9.548973665368482e-5
B,5,B5,417,c,1,FALSE,FALSE,NA,NA,c-11,control,NA,NA,NA,8969,c-11,256,1.62890625,c-11,204,1.1808972503617945,0.4480089996382055,4.995083059852888e-5
B,6,B6,368,c,1,FALSE,FALSE,NA,NA,c-35,control,NA,NA,NA,6918,c-35,224,1.6428571428571428,c-35,204,1.1808972503617945,0.4619598924953483,6.677650946738195e-5
C,1,C1,5030,c,1,FALSE,FALSE,NA,NA,oae-13,oae,NA,NA,NA,7126,oae-13,262,19.198473282442748,oae-13,204,1.1808972503617945,18.017576032080953,0.00252842773394344
C,2,C2,396,c,1,FALSE,FALSE,NA,NA,oae-37,oae,NA,NA,NA,7642,oae-37,249,1.5903614457831325,oae-37,204,1.1808972503617945,0.40946419542133805,5.3580763598709503e-5
C,3,C3,432,c,1,FALSE,FALSE,NA,NA,c-15,control,NA,NA,NA,6141,c-15,248,1.7419354838709677,c-15,204,1.1808972503617945,0.5610382335091733,9.135942574648645e-5
C,4,C4,378,c,1,FALSE,FALSE,NA,NA,c-39,control,NA,NA,NA,8182,c-39,221,1.7104072398190044,c-39,204,1.1808972503617945,0.52950998945721,6.471644945700439e-5
C,5,C5,553,c,1,FALSE,FALSE,NA,NA,oae-17,oae,NA,NA,NA,6617,oae-17,249,2.2208835341365463,oae-17,204,1.1808972503617945,1.0399862837747518,1.5716885050245607e-4
C,6,C6,738,c,1,FALSE,FALSE,NA,NA,oae-41,oae,NA,NA,NA,11204,oae-41,272,2.713235294117647,oae-41,204,1.1808972503617945,1.5323380437558527,1.3676705138841955e-4
D,1,D1,894,c,1,FALSE,FALSE,NA,NA,c-19,control,NA,NA,NA,8765,c-19,257,3.4785992217898833,c-19,204,1.1808972503617945,2.297701971428089,2.6214511938711795e-4
D,2,D2,848,c,1,FALSE,FALSE,NA,NA,c-43,control,NA,NA,NA,6972,c-43,248,3.4193548387096775,c-43,204,1.1808972503617945,2.2384575883478828,3.2106391112276e-4
D,3,D3,1227,c,1,FALSE,FALSE,NA,NA,oae-21,oae,NA,NA,NA,2756,oae-21,214,5.733644859813084,oae-21,204,1.1808972503617945,4.5527476094512895,0.0016519403517602648
D,4,D4,583,c,1,FALSE,FALSE,NA,NA,oae-45,oae,NA,NA,NA,7289,oae-45,251,2.3227091633466137,oae-45,204,1.1808972503617945,1.1418119129848192,1.5664863671077228e-4
D,5,D5,548,c,1,FALSE,FALSE,NA,NA,c-23,control,NA,NA,NA,8288,c-23,232,2.3620689655172415,c-23,204,1.1808972503617945,1.181171715155447,1.4251589227261667e-4
D,6,D6,686,c,1,FALSE,FALSE,NA,NA,oae-01,oae,NA,NA,NA,12826,oae-01,278,2.4676258992805757,oae-01,204,1.1808972503617945,1.2867286489187812,1.0032189684381578e-4
A,1,A1,1162,c,1.5,FALSE,FALSE,NA,NA,oae-25,oae,NA,NA,NA,5620,oae-25,229,5.074235807860262,oae-25,209,1.2098408104196816,3.8643949974405807,6.876147682278613e-4
A,3,A3,954,c,1.5,FALSE,FALSE,NA,NA,c-03,control,NA,NA,NA,7127,c-03,241,3.95850622406639,c-03,209,1.2098408104196816,2.748665413646709,3.856693438538949e-4
A,4,A4,4594,c,1.5,FALSE,FALSE,NA,NA,c-27,control,NA,NA,NA,17409,c-27,246,18.67479674796748,c-27,209,1.2098408104196816,17.4649559375478,0.0010032141959646045
A,5,A5,1137,c,1.5,FALSE,FALSE,NA,NA,oae-05,oae,NA,NA,NA,6060,oae-05,230,4.943478260869565,oae-05,209,1.2098408104196816,3.7336374504498835,6.161117905032811e-4
A,6,A6,599,c,1.5,FALSE,FALSE,NA,NA,oae-29,oae,NA,NA,NA,6605,oae-29,233,2.570815450643777,oae-29,209,1.2098408104196816,1.3609746402240954,2.0605217868646412e-4
B,1,B1,605,c,1.5,FALSE,FALSE,NA,NA,c-07,control,NA,NA,NA,6386,c-07,228,2.6535087719298245,c-07,209,1.2098408104196816,1.4436679615101429,2.260676419527314e-4
B,2,B2,3562,c,1.5,FALSE,FALSE,NA,NA,c-31,control,NA,NA,NA,5304,c-31,230,15.486956521739131,c-31,209,1.2098408104196816,14.27711571131945,0.0026917638973075887
B,3,B3,792,c,1.5,FALSE,FALSE,NA,NA,oae-09,oae,NA,NA,NA,10017,oae-09,243,3.259259259259259,oae-09,209,1.2098408104196816,2.0494184488395772,2.0459403502441623e-4
B,4,B4,521,c,1.5,FALSE,FALSE,NA,NA,oae-33,oae,NA,NA,NA,5179,oae-33,228,2.2850877192982457,oae-33,209,1.2098408104196816,1.0752469088785641,2.0761670378037538e-4
B,5,B5,575,c,1.5,FALSE,FALSE,NA,NA,c-11,control,NA,NA,NA,8969,c-11,256,2.24609375,c-11,209,1.2098408104196816,1.0362529395803184,1.1553717689601052e-4
B,6,B6,477,c,1.5,FALSE,FALSE,NA,NA,c-35,control,NA,NA,NA,6918,c-35,224,2.1294642857142856,c-35,209,1.2098408104196816,0.919623475294604,1.3293198544298988e-4
C,1,C1,5209,c,1.5,FALSE,FALSE,NA,NA,oae-13,oae,NA,NA,NA,7126,oae-13,262,19.88167938931298,oae-13,209,1.2098408104196816,18.671838578893297,0.0026202411702067495
C,2,C2,535,c,1.5,FALSE,FALSE,NA,NA,oae-37,oae,NA,NA,NA,7642,oae-37,249,2.1485943775100402,oae-37,209,1.2098408104196816,0.9387535670903586,1.228413461254068e-4
C,3,C3,602,c,1.5,FALSE,FALSE,NA,NA,c-15,control,NA,NA,NA,6141,c-15,248,2.4274193548387095,c-15,209,1.2098408104196816,1.217578544419028,1.9827040293421723e-4
C,4,C4,477,c,1.5,FALSE,FALSE,NA,NA,c-39,control,NA,NA,NA,8182,c-39,221,2.158371040723982,c-39,209,1.2098408104196816,0.9485302303043002,1.1592889639505013e-4
C,5,C5,744,c,1.5,FALSE,FALSE,NA,NA,oae-17,oae,NA,NA,NA,6617,oae-17,249,2.9879518072289155,oae-17,209,1.2098408104196816,1.778110996809234,2.6871860311458875e-4
C,6,C6,995,c,1.5,FALSE,FALSE,NA,NA,oae-41,oae,NA,NA,NA,11204,oae-41,272,3.6580882352941178,oae-41,209,1.2098408104196816,2.4482474248744364,2.1851547883563338e-4
D,1,D1,1135,c,1.5,FALSE,FALSE,NA,NA,c-19,control,NA,NA,NA,8765,c-19,257,4.416342412451362,c-19,209,1.2098408104196816,3.2065016020316808,3.658301884805112e-4
D,2,D2,1105,c,1.5,FALSE,FALSE,NA,NA,c-43,control,NA,NA,NA,6972,c-43,248,4.455645161290323,c-43,209,1.2098408104196816,3.2458043508706416,4.6554852995849704e-4
D,3,D3,1942,c,1.5,FALSE,FALSE,NA,NA,oae-21,oae,NA,NA,NA,2756,oae-21,214,9.074766355140186,oae-21,209,1.2098408104196816,7.864925544720505,0.0028537465692019246
D,4,D4,843,c,1.5,FALSE,FALSE,NA,NA,oae-45,oae,NA,NA,NA,7289,oae-45,251,3.358565737051793,oae-45,209,1.2098408104196816,2.148724926632111,2.9479008459762807e-4
D,5,D5,773,c,1.5,FALSE,FALSE,NA,NA,c-23,control,NA,NA,NA,8288,c-23,232,3.331896551724138,c-23,209,1.2098408104196816,2.1220557413044565,2.560395440763099e-4
D,6,D6,919,c,1.5,FALSE,FALSE,NA,NA,oae-01,oae,NA,NA,NA,12826,oae-01,278,3.305755395683453,oae-01,209,1.2098408104196816,2.0959145852637713,1.6341139757241317e-4
A,1,A1,1755,c,2,FALSE,FALSE,NA,NA,oae-25,oae,NA,NA,NA,5620,oae-25,229,7.663755458515284,oae-25,218,1.2619392185238785,6.401816239991405,0.0011391132099628834
A,3,A3,1150,c,2,FALSE,FALSE,NA,NA,c-03,control,NA,NA,NA,7127,c-03,241,4.771784232365145,c-03,218,1.2619392185238785,3.5098450138412667,4.924715888650578e-4
A,4,A4,4725,c,2,FALSE,FALSE,NA,NA,c-27,control,NA,NA,NA,17409,c-27,246,19.20731707317073,c-27,218,1.2619392185238785,17.945377854646853,0.0010308103770835116
A,5,A5,1194,c,2,FALSE,FALSE,NA,NA,oae-05,oae,NA,NA,NA,6060,oae-05,230,5.191304347826087,oae-05,218,1.2619392185238785,3.9293651293022083,6.484100873435987e-4
A,6,A6,694,c,2,FALSE,FALSE,NA,NA,oae-29,oae,NA,NA,NA,6605,oae-29,233,2.9785407725321886,oae-29,218,1.2619392185238785,1.7166015540083102,2.5989425495962306e-4
B,1,B1,709,c,2,FALSE,FALSE,NA,NA,c-07,control,NA,NA,NA,6386,c-07,228,3.1096491228070176,c-07,218,1.2619392185238785,1.847709904283139,2.8933759854104905e-4
