row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
D,4,D4,2165,a,3.5,FALSE,FALSE,NA,9,40,NA,NA,NA,NA,591.642,40,627,3.452950558213716,40,704.3333333333334,1.0618090452261306,2.3911415129875855,0.004041534429583406
D,5,D5,11508,a,3.5,FALSE,FALSE,NA,7,41,NA,NA,NA,NA,861.6,41,614,18.742671009771986,41,704.3333333333334,1.0618090452261306,17.680861964545855,0.02052096328289909
D,6,D6,11001,a,3.5,FALSE,FALSE,NA,5,42,NA,NA,NA,NA,579.308,42,641,17.162246489859594,42,704.3333333333334,1.0618090452261306,16.100437444633464,0.027792534273017918
D,7,D7,16281,a,3.5,FALSE,FALSE,NA,1,43,NA,NA,NA,NA,748.875,43,636,25.599056603773583,43,704.3333333333334,1.0618090452261306,24.537247558547453,0.03276547829550653
D,8,D8,2181,a,3.5,FALSE,FALSE,NA,9,44,NA,NA,NA,NA,458.09,44,630,3.461904761904762,44,704.3333333333334,1.0618090452261306,2.4000957166786314,0.005239354093472094
D,9,D9,10341,a,3.5,FALSE,FALSE,NA,7,45,NA,NA,NA,NA,985.197,45,640,16.1578125,45,704.3333333333334,1.0618090452261306,15.096003454773868,0.015322827266804373
D,10,D10,14678,a,3.5,FALSE,FALSE,NA,5,46,NA,NA,NA,NA,1001.644,46,647,22.686244204018546,46,704.3333333333334,1.0618090452261306,21.624435158792416,0.021588942936604637
D,11,D11,6410,a,3.5,FALSE,FALSE,NA,1,47,NA,NA,NA,NA,602.859,47,644,9.953416149068323,47,704.3333333333334,1.0618090452261306,8.891607103842192,0.014749065874179852
D,12,D12,3333,a,3.5,FALSE,FALSE,NA,9,48,NA,NA,NA,NA,784.503,48,629,5.298887122416534,48,704.3333333333334,1.0618090452261306,4.237078077190404,0.005400971159052806
E,1,E1,13469,a,3.5,FALSE,FALSE,NA,7,49,NA,NA,NA,NA,914.647,49,630,21.37936507936508,49,704.3333333333334,1.0618090452261306,20.31755603413895,0.022213549089582046
E,2,E2,8763,a,3.5,FALSE,FALSE,NA,5,50,NA,NA,NA,NA,729.337,50,636,13.778301886792454,50,704.3333333333334,1.0618090452261306,12.716492841566323,0.017435688634425954
E,3,E3,11958,a,3.5,FALSE,FALSE,NA,1,51,NA,NA,NA,NA,631.875,51,625,19.1328,51,704.3333333333334,1.0618090452261306,18.07099095477387,0.028598996565418585
E,4,E4,1889,a,3.5,FALSE,FALSE,NA,9,52,NA,NA,NA,NA,611.228,52,635,2.974803149606299,52,704.3333333333334,1.0618090452261306,1.9129941043801684,0.0031297553521438294
E,5,E5,11148,a,3.5,FALSE,FALSE,NA,7,53,NA,NA,NA,NA,1083.76,53,637,17.500784929356357,53,704.3333333333334,1.0618090452261306,16.438975884130226,0.015168465235965736
E,6,E6,2630,a,3.5,FALSE,FALSE,NA,5,54,NA,NA,NA,NA,1028.912,54,628,4.187898089171974,54,704.3333333333334,1.0618090452261306,3.1260890439458437,0.0030382472397501863
E,7,E7,4808,a,3.5,FALSE,FALSE,NA,1,55,NA,NA,NA,NA,535.812,55,650,7.396923076923077,55,704.3333333333334,1.0618090452261306,6.335114031696946,0.011823389606236788
E,8,E8,2469,a,3.5,FALSE,FALSE,NA,9,56,NA,NA,NA,NA,693.62,56,644,3.8338509316770186,56,704.3333333333334,1.0618090452261306,2.772041886450888,0.0039964849434141
E,9,E9,8863,a,3.5,FALSE,FALSE,NA,7,57,NA,NA,NA,NA,440.409,57,664,13.34789156626506,57,704.3333333333334,1.0618090452261306,12.28608252103893,0.02789698330651492
E,10,E10,12351,a,3.5,FALSE,FALSE,NA,5,58,NA,NA,NA,NA,1050.694,58,678,18.216814159292035,58,704.3333333333334,1.0618090452261306,17.155005114065904,0.01632730853518332
E,11,E11,12704,a,3.5,FALSE,FALSE,NA,1,59,NA,NA,NA,NA,1167.531,59,619,20.523424878836835,59,704.3333333333334,1.0618090452261306,19.461615833610704,0.016669035626129588
E,12,E12,3267,a,3.5,FALSE,FALSE,NA,9,60,NA,NA,NA,NA,1064.247,60,648,5.041666666666667,60,704.3333333333334,1.0618090452261306,3.9798576214405363,0.0037395995679955275
F,1,F1,8621,a,3.5,FALSE,FALSE,NA,7,61,NA,NA,NA,NA,1120.343,61,626,13.771565495207668,61,704.3333333333334,1.0618090452261306,12.709756449981537,0.011344522570303502
F,2,F2,16306,a,3.5,FALSE,FALSE,NA,5,62,NA,NA,NA,NA,1540.816,62,604,26.996688741721854,62,704.3333333333334,1.0618090452261306,25.934879696495724,0.01683191224422366
F,3,F3,1694,a,3.5,FALSE,FALSE,NA,1,63,NA,NA,NA,NA,553.266,63,640,2.646875,63,704.3333333333334,1.0618090452261306,1.5850659547738695,0.002864925650182497
F,4,F4,2455,a,3.5,FALSE,FALSE,NA,9,64,NA,NA,NA,NA,756.544,64,632,3.884493670886076,64,704.3333333333334,1.0618090452261306,2.8226846256599454,0.003731025063525645
F,5,F5,8138,a,3.5,FALSE,FALSE,NA,7,65,NA,NA,NA,NA,999.931,65,622,13.083601286173634,65,704.3333333333334,1.0618090452261306,12.021792240947503,0.01202262180185183
F,6,F6,4964,a,3.5,FALSE,FALSE,NA,5,66,NA,NA,NA,NA,729.634,66,651,7.625192012288786,66,704.3333333333334,1.0618090452261306,6.563382967062656,0.008995445616655275
F,7,F7,5056,a,3.5,FALSE,FALSE,NA,1,67,NA,NA,NA,NA,276.656,67,624,8.102564102564102,67,704.3333333333334,1.0618090452261306,7.040755057337972,0.025449493440727732
F,8,F8,11466,a,3.5,FALSE,FALSE,NA,9,68,NA,NA,NA,NA,680.86,68,629,18.22893481717011,68,704.3333333333334,1.0618090452261306,17.16712577194398,0.0252138850453015
F,9,F9,8498,a,3.5,FALSE,FALSE,NA,7,69,NA,NA,NA,NA,597.109,69,664,12.798192771084338,69,704.3333333333334,1.0618090452261306,11.736383725858207,0.019655345549737496
F,12,F12,11189,a,3.5,FALSE,FALSE,NA,9,72,NA,NA,NA,NA,724.346,72,660,16.953030303030303,72,704.3333333333334,1.0618090452261306,15.891221257804172,0.02193871610777746
G,1,G1,7668,a,3.5,FALSE,FALSE,NA,7,73,NA,NA,NA,NA,709.782,73,652,11.760736196319018,73,704.3333333333334,1.0618090452261306,10.698927151092887,0.015073539694008705
G,2,G2,8941,a,3.5,FALSE,FALSE,NA,5,74,NA,NA,NA,NA,640.391,74,555,16.10990990990991,74,704.3333333333334,1.0618090452261306,15.048100864683779,0.023498301607430116
G,3,G3,5189,a,3.5,FALSE,FALSE,NA,1,75,NA,NA,NA,NA,437.688,75,657,7.898021308980213,75,704.3333333333334,1.0618090452261306,6.836212263754082,0.015618916359950656
G,4,G4,7118,a,3.5,FALSE,FALSE,NA,9,76,NA,NA,NA,NA,350.372,76,671,10.608047690014903,76,704.3333333333334,1.0618090452261306,9.546238644788772,0.027246008941321714
G,5,G5,13576,a,3.5,FALSE,FALSE,NA,7,77,NA,NA,NA,NA,518.023,77,697,19.477761836441893,77,704.3333333333334,1.0618090452261306,18.415952791215762,0.0355504539204162
G,6,G6,12992,a,3.5,FALSE,FALSE,NA,5,78,NA,NA,NA,NA,1108.121,78,666,19.50750750750751,78,704.3333333333334,1.0618090452261306,18.445698462281378,0.01664592446337663
G,7,G7,5876,a,3.5,FALSE,FALSE,NA,1,79,NA,NA,NA,NA,549.469,79,674,8.718100890207715,79,704.3333333333334,1.0618090452261306,7.656291844981585,0.01393398325470879
G,8,G8,3683,a,3.5,FALSE,FALSE,NA,9,80,NA,NA,NA,NA,499.881,80,673,5.472511144130758,80,704.3333333333334,1.0618090452261306,4.410702098904627,0.008823504191806905
G,12,G12,2,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_G12,1,2,a_G12,704.3333333333334,1.0618090452261306,0.9381909547738694,NA
H,1,H1,3,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H1,1,3,a_H1,704.3333333333334,1.0618090452261306,1.9381909547738694,NA
H,2,H2,4,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H2,1,4,a_H2,704.3333333333334,1.0618090452261306,2.9381909547738694,NA
H,3,H3,2,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H3,1,2,a_H3,704.3333333333334,1.0618090452261306,0.9381909547738694,NA
H,4,H4,3,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H4,1,3,a_H4,704.3333333333334,1.0618090452261306,1.9381909547738694,NA
H,5,H5,6,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H5,1,6,a_H5,704.3333333333334,1.0618090452261306,4.938190954773869,NA
H,6,H6,3,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H6,1,3,a_H6,704.3333333333334,1.0618090452261306,1.9381909547738694,NA
H,7,H7,3,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H7,0,NA,a_H7,704.3333333333334,1.0618090452261306,NA,NA
H,8,H8,2,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H8,1,2,a_H8,704.3333333333334,1.0618090452261306,0.9381909547738694,NA
H,9,H9,1,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H9,1,1,a_H9,704.3333333333334,1.0618090452261306,-0.06180904522613062,NA
H,10,H10,1,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H10,0,NA,a_H10,704.3333333333334,1.0618090452261306,NA,NA
H,11,H11,1,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H11,1,1,a_H11,704.3333333333334,1.0618090452261306,-0.06180904522613062,NA
H,12,H12,1,a,3.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H12,2,0.5,a_H12,704.3333333333334,1.0618090452261306,-0.5618090452261306,NA
A,1,A1,7347,a,4,FALSE,FALSE,NA,7,1,NA,NA,NA,NA,537.864,1,596,12.327181208053691,1,722,1.0884422110552763,11.238738996998414,0.02089513147747091
A,2,A2,1597,a,4,FALSE,FALSE,NA,5,2,NA,NA,NA,NA,585.502,2,597,2.675041876046901,2,722,1.0884422110552763,1.5865996649916247,0.0027098108375233987
A,3,A3,8874,a,4,FALSE,FALSE,NA,1,3,NA,NA,NA,NA,713.266,3,605,14.667768595041322,3,722,1.0884422110552763,13.579326383986045,0.0190382359231844
A,4,A4,11201,a,4,FALSE,FALSE,NA,9,4,NA,NA,NA,NA,757.481,4,613,18.27243066884176,4,722,1.0884422110552763,17.183988457786484,0.022685702291920833
A,5,A5,9000,a,4,FALSE,FALSE,NA,7,5,NA,NA,NA,NA,822.542,5,601,14.97504159733777,5,722,1.0884422110552763,13.886599386282493,0.0168825414219365
A,6,A6,2082,a,4,FALSE,FALSE,NA,5,6,NA,NA,NA,NA,680.527,6,626,3.3258785942492013,6,722,1.0884422110552763,2.2374363831939252,0.0032877995776713124
A,7,A7,8988,a,4,FALSE,FALSE,NA,1,7,NA,NA,NA,NA,348.031,7,626,14.357827476038338,7,722,1.0884422110552763,13.269385264983061,0.03812702105554695
A,8,A8,4847,a,4,FALSE,FALSE,NA,9,8,NA,NA,NA,NA,337.656,8,626,7.742811501597444,8,722,1.0884422110552763,6.654369290542168,0.01970754048659632
A,9,A9,14538,a,4,FALSE,FALSE,NA,7,9,NA,NA,NA,NA,548.788,9,610,23.832786885245902,9,722,1.0884422110552763,22.744344674190625,0.04144468296353168
A,10,A10,9585,a,4,FALSE,FALSE,NA,5,10,NA,NA,NA,NA,337.202,10,636,15.070754716981131,10,722,1.0884422110552763,13.982312505925854,0.041465686757272656
A,11,A11,8278,a,4,FALSE,FALSE,NA,1,11,NA,NA,NA,NA,486.344,11,611,13.548281505728314,11,722,1.0884422110552763,12.459839294673037,0.02561939551978237
A,12,A12,2635,a,4,FALSE,FALSE,NA,9,12,NA,NA,NA,NA,549.286,12,628,4.195859872611465,12,722,1.0884422110552763,3.1074176615561893,0.0056571943605993776
B,1,B1,7807,a,4,FALSE,FALSE,NA,7,13,NA,NA,NA,NA,609.834,13,592,13.1875,13,722,1.0884422110552763,12.099057788944723,0.019839920025686866
B,2,B2,15653,a,4,FALSE,FALSE,NA,5,14,NA,NA,NA,NA,1497.761,14,594,26.35185185185185,14,722,1.0884422110552763,25.263409640796574,0.016867450575089468
B,3,B3,12239,a,4,FALSE,FALSE,NA,1,15,NA,NA,NA,NA,617.719,15,608,20.129934210526315,15,722,1.0884422110552763,19.041491999471038,0.030825491848997744
B,4,B4,8127,a,4,FALSE,FALSE,NA,9,16,NA,NA,NA,NA,444.111,16,600,13.545,16,722,1.0884422110552763,12.456557788944723,0.028048298260895863
B,5,B5,11478,a,4,FALSE,FALSE,NA,7,17,NA,NA,NA,NA,577.337,17,606,18.940594059405942,17,722,1.0884422110552763,17.852151848350665,0.030921544692875506
B,6,B6,10026,a,4,FALSE,FALSE,NA,5,18,NA,NA,NA,NA,570.507,18,604,16.59933774834437,18,722,1.0884422110552763,15.510895537289095,0.02718791449936477
B,7,B7,8311,a,4,FALSE,FALSE,NA,1,19,NA,NA,NA,NA,382.516,19,631,13.171156893819335,19,722,1.0884422110552763,12.082714682764058,0.03158747525009165
B,8,B8,2635,a,4,FALSE,FALSE,NA,9,20,NA,NA,NA,NA,1026.829,20,608,4.333881578947368,20,722,1.0884422110552763,3.245439367892092,0.00316064249051409
B,9,B9,9656,a,4,FALSE,FALSE,NA,7,21,NA,NA,NA,NA,504.986,21,596,16.201342281879196,21,722,1.0884422110552763,15.112900070823919,0.029927364463220602
B,10,B10,10296,a,4,FALSE,FALSE,NA,5,22,NA,NA,NA,NA,1199.943,22,610,16.878688524590164,22,722,1.0884422110552763,15.790246313534887,0.013159163654886013
B,11,B11,9457,a,4,FALSE,FALSE,NA,1,23,NA,NA,NA,NA,460.406,23,607,15.579901153212521,23,722,1.0884422110552763,14.491458942157244,0.03147539115944893
B,12,B12,4581,a,4,FALSE,FALSE,NA,9,24,NA,NA,NA,NA,187.493,24,596,7.686241610738255,24,722,1.0884422110552763,6.597799399682979,0.0351895772091917
C,1,C1,11501,a,4,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,956.614,25,478,24.060669456066947,25,722,1.0884422110552763,22.97222724501167,0.02401410312311096
C,2,C2,14537,a,4,FALSE,FALSE,NA,5,26,NA,NA,NA,NA,848.654,26,547,26.575868372943326,26,722,1.0884422110552763,25.48742616188805,0.03003276501599951
C,3,C3,2567,a,4,FALSE,FALSE,NA,1,27,NA,NA,NA,NA,971.297,27,581,4.418244406196213,27,722,1.0884422110552763,3.329802195140937,0.0034282018735164806
C,4,C4,1634,a,4,FALSE,FALSE,NA,9,28,NA,NA,NA,NA,319.988,28,590,2.769491525423729,28,722,1.0884422110552763,1.6810493143684526,0.0052534761127556425
C,5,C5,11406,a,4,FALSE,FALSE,NA,7,29,NA,NA,NA,NA,744.806,29,533,21.399624765478425,29,722,1.0884422110552763,20.311182554423148,0.027270433581930258
C,6,C6,9366,a,4,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,849.49,30,596,15.71476510067114,30,722,1.0884422110552763,14.626322889615864,0.01721776935527889
C,7,C7,15134,a,4,FALSE,FALSE,NA,1,31,NA,NA,NA,NA,1116.156,31,626,24.175718849840255,31,722,1.0884422110552763,23.087276638784978,0.02068463246964132
C,8,C8,7553,a,4,FALSE,FALSE,NA,9,32,NA,NA,NA,NA,380.027,32,587,12.867120954003408,32,722,1.0884422110552763,11.77867874294813,0.03099432077970284
C,9,C9,11612,a,4,FALSE,FALSE,NA,7,33,NA,NA,NA,NA,595.1,33,608,19.098684210526315,33,722,1.0884422110552763,18.010241999471038,0.030264227859974856
C,10,C10,11317,a,4,FALSE,FALSE,NA,5,34,NA,NA,NA,NA,1678.501,34,647,17.49149922720247,34,722,1.0884422110552763,16.403057016147194,0.009772443993865475
C,11,C11,2255,a,4,FALSE,FALSE,NA,1,35,NA,NA,NA,NA,805.062,35,604,3.7334437086092715,35,722,1.0884422110552763,2.645001497553995,0.0032854631041509784
C,12,C12,2140,a,4,FALSE,FALSE,NA,9,36,NA,NA,NA,NA,550.387,36,555,3.855855855855856,36,722,1.0884422110552763,2.7674136448005795,0.005028123202038892
D,1,D1,1844,a,4,FALSE,FALSE,NA,7,37,NA,NA,NA,NA,527.424,37,573,3.218150087260035,37,722,1.0884422110552763,2.1297078762047583,0.004037942672697409
D,2,D2,3379,a,4,FALSE,FALSE,NA,5,38,NA,NA,NA,NA,455.74,38,630,5.363492063492063,38,722,1.0884422110552763,4.275049852436787,0.009380457832177967
D,3,D3,15360,a,4,FALSE,FALSE,NA,1,39,NA,NA,NA,NA,1076.625,39,629,24.41971383147854,39,722,1.0884422110552763,23.331271620423262,0.02167075037308558
D,4,D4,2255,a,4,FALSE,FALSE,NA,9,40,NA,NA,NA,NA,591.642,40,627,3.5964912280701755,40,722,1.0884422110552763,2.5080490170148995,0.004239132815139729
D,5,D5,12929,a,4,FALSE,FALSE,NA,7,41,NA,NA,NA,NA,861.6,41,614,21.05700325732899,41,722,1.0884422110552763,19.968561046273713,0.02317613863309391
D,6,D6,11738,a,4,FALSE,FALSE,NA,5,42,NA,NA,NA,NA,579.308,42,641,18.31201248049922,42,722,1.0884422110552763,17.223570269443943,0.02973128330602019
D,7,D7,17503,a,4,FALSE,FALSE,NA,1,43,NA,NA,NA,NA,748.875,43,636,27.520440251572328,43,722,1.0884422110552763,26.43199804051705,0.03529560746522056
D,8,D8,2301,a,4,FALSE,FALSE,NA,9,44,NA,NA,NA,NA,458.09,44,630,3.6523809523809523,44,722,1.0884422110552763,2.563938741325676,0.00559701967151799
D,9,D9,10129,a,4,FALSE,FALSE,NA,7,45,NA,NA,NA,NA,985.197,45,640,15.8265625,45,722,1.0884422110552763,14.738120288944723,0.014959566755628288
D,10,D10,16335,a,4,FALSE,FALSE,NA,5,46,NA,NA,NA,NA,1001.644,46,647,25.24729520865533,46,722,1.0884422110552763,24.158852997600054,0.024119201031104917
D,11,D11,7258,a,4,FALSE,FALSE,NA,1,47,NA,NA,NA,NA,602.859,47,644,11.270186335403727,47,722,1.0884422110552763,10.18174412434845,0.016889096993407165
D,12,D12,3437,a,4,FALSE,FALSE,NA,9,48,NA,NA,NA,NA,784.503,48,629,5.46422893481717,48,722,1.0884422110552763,4.375786723761894,0.005577782014551752
E,1,E1,15068,a,4,FALSE,FALSE,NA,7,49,NA,NA,NA,NA,914.647,49,630,23.917460317460318,49,722,1.0884422110552763,22.82901810640504,0.024959375700576332
E,2,E2,9397,a,4,FALSE,FALSE,NA,5,50,NA,NA,NA,NA,729.337,50,636,14.775157232704403,50,722,1.0884422110552763,13.686715021649126,0.018765968299495468
E,3,E3,13496,a,4,FALSE,FALSE,NA,1,51,NA,NA,NA,NA,631.875,51,625,21.5936,51,722,1.0884422110552763,20.50515778894472,0.032451288291109354
E,4,E4,2007,a,4,FALSE,FALSE,NA,9,52,NA,NA,NA,NA,611.228,52,635,3.1606299212598423,52,722,1.0884422110552763,2.072187710204566,0.003390204163102093
E,5,E5,13968,a,4,FALSE,FALSE,NA,7,53,NA,NA,NA,NA,1083.76,53,637,21.92778649921507,53,722,1.0884422110552763,20.839344288159793,0.019228744637336488
E,6,E6,2683,a,4,FALSE,FALSE,NA,5,54,NA,NA,NA,NA,1028.912,54,628,4.272292993630574,54,722,1.0884422110552763,3.1838507825752975,0.003094385897506587
E,7,E7,5628,a,4,FALSE,FALSE,NA,1,55,NA,NA,NA,NA,535.812,55,650,8.65846153846154,55,722,1.0884422110552763,7.570019327406263,0.01412812577435045
E,8,E8,2614,a,4,FALSE,FALSE,NA,9,56,NA,NA,NA,NA,693.62,56,644,4.059006211180124,56,722,1.0884422110552763,2.970564000124848,0.004282696577556657
E,9,E9,9766,a,4,FALSE,FALSE,NA,7,57,NA,NA,NA,NA,440.409,57,664,14.707831325301205,57,722,1.0884422110552763,13.619389114245928,0.03092441143175078
E,10,E10,14719,a,4,FALSE,FALSE,NA,5,58,NA,NA,NA,NA,1050.694,58,678,21.709439528023598,58,722,1.0884422110552763,20.62099731696832,0.01962607316399287
E,11,E11,15584,a,4,FALSE,FALSE,NA,1,59,NA,NA,NA,NA,1167.531,59,619,25.176090468497577,59,722,1.0884422110552763,24.0876482574423,0.020631270824879425
E,12,E12,4938,a,4,FALSE,FALSE,NA,9,60,NA,NA,NA,NA,1064.247,60,648,7.62037037037037,60,722,1.0884422110552763,6.531928159315094,0.0061376054236611365
F,1,F1,8759,a,4,FALSE,FALSE,NA,7,61,NA,NA,NA,NA,1120.343,61,626,13.992012779552716,61,722,1.0884422110552763,12.90357056849744,0.011517517910584025
F,2,F2,18202,a,4,FALSE,FALSE,NA,5,62,NA,NA,NA,NA,1540.816,62,604,30.135761589403973,62,722,1.0884422110552763,29.047319378348696,0.018851906638007846
F,3,F3,2140,a,4,FALSE,FALSE,NA,1,63,NA,NA,NA,NA,553.266,63,640,3.34375,63,722,1.0884422110552763,2.255307788944724,0.004076353488095643
F,4,F4,2550,a,4,FALSE,FALSE,NA,9,64,NA,NA,NA,NA,756.544,64,632,4.034810126582278,64,722,1.0884422110552763,2.946367915527002,0.0038945096590905517
F,5,F5,11290,a,4,FALSE,FALSE,NA,7,65,NA,NA,NA,NA,999.931,65,622,18.15112540192926,65,722,1.0884422110552763,17.062683190873983,0.017063860597255193
F,6,F6,6030,a,4,FALSE,FALSE,NA,5,66,NA,NA,NA,NA,729.634,66,651,9.262672811059907,66,722,1.0884422110552763,8.17423060000463,0.01120319310778367
F,7,F7,5958,a,4,FALSE,FALSE,NA,1,67,NA,NA,NA,NA,276.656,67,624,9.548076923076923,67,722,1.0884422110552763,8.459634712021646,0.03057817185248701
F,8,F8,12726,a,4,FALSE,FALSE,NA,9,68,NA,NA,NA,NA,680.86,68,629,20.232114467408586,68,722,1.0884422110552763,19.14367225635331,0.028116899592211773
F,9,F9,8776,a,4,FALSE,FALSE,NA,7,69,NA,NA,NA,NA,597.109,69,664,13.216867469879517,69,722,1.0884422110552763,12.12842525882424,0.020311911659050927
F,12,F12,12044,a,4,FALSE,FALSE,NA,9,72,NA,NA,NA,NA,724.346,72,660,18.24848484848485,72,722,1.0884422110552763,17.160042637429573,0.023690394697326377
G,1,G1,7709,a,4,FALSE,FALSE,NA,7,73,NA,NA,NA,NA,709.782,73,652,11.82361963190184,73,722,1.0884422110552763,10.735177420846563,0.015124612093356218
G,2,G2,10216,a,4,FALSE,FALSE,NA,5,74,NA,NA,NA,NA,640.391,74,555,18.407207207207207,74,722,1.0884422110552763,17.31876499615193,0.027044048083361465
G,3,G3,5789,a,4,FALSE,FALSE,NA,1,75,NA,NA,NA,NA,437.688,75,657,8.811263318112633,75,722,1.0884422110552763,7.722821107057357,0.01764458040215258
G,4,G4,8423,a,4,FALSE,FALSE,NA,9,76,NA,NA,NA,NA,350.372,76,671,12.552906110283159,76,722,1.0884422110552763,11.464463899227882,0.03272083356897207
G,5,G5,14434,a,4,FALSE,FALSE,NA,7,77,NA,NA,NA,NA,518.023,77,697,20.708751793400285,77,722,1.0884422110552763,19.62030958234501,0.037875363801115024
G,6,G6,15696,a,4,FALSE,FALSE,NA,5,78,NA,NA,NA,NA,1108.121,78,666,23.56756756756757,78,722,1.0884422110552763,22.47912535651229,0.02028580394786516
G,7,G7,6830,a,4,FALSE,FALSE,NA,1,79,NA,NA,NA,NA,549.469,79,674,10.13353115727003,79,722,1.0884422110552763,9.045088946214753,0.016461509104635116
G,8,G8,4811,a,4,FALSE,FALSE,NA,9,80,NA,NA,NA,NA,499.881,80,673,7.148588410104012,80,722,1.0884422110552763,6.060146199048736,0.012123177714393498
G,12,G12,2,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_G12,1,2,a_G12,722,1.0884422110552763,0.9115577889447237,NA
H,1,H1,3,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H1,1,3,a_H1,722,1.0884422110552763,1.9115577889447237,NA
H,2,H2,3,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H2,1,3,a_H2,722,1.0884422110552763,1.9115577889447237,NA
H,3,H3,3,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H3,1,3,a_H3,722,1.0884422110552763,1.9115577889447237,NA
H,4,H4,3,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H4,1,3,a_H4,722,1.0884422110552763,1.9115577889447237,NA
H,5,H5,6,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H5,1,6,a_H5,722,1.0884422110552763,4.911557788944724,NA
H,6,H6,5,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H6,1,5,a_H6,722,1.0884422110552763,3.911557788944724,NA
H,7,H7,3,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H7,0,NA,a_H7,722,1.0884422110552763,NA,NA
H,8,H8,2,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H8,1,2,a_H8,722,1.0884422110552763,0.9115577889447237,NA
H,9,H9,0,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H9,1,0,a_H9,722,1.0884422110552763,-1.0884422110552763,NA
H,10,H10,1,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H10,0,NA,a_H10,722,1.0884422110552763,NA,NA
H,11,H11,0,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H11,1,0,a_H11,722,1.0884422110552763,-1.0884422110552763,NA
H,12,H12,1,a,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,a_H12,2,0.5,a_H12,722,1.0884422110552763,-0.5884422110552763,NA
A,1,A1,2368,b,0.5,FALSE,FALSE,NA,7,41,NA,NA,NA,NA,861.6,41,614,3.8566775244299674,41,568,0.8562814070351759,3.0003961173947915,0.0034823538966977617
A,2,A2,1704,b,0.5,FALSE,FALSE,NA,5,42,NA,NA,NA,NA,579.308,42,641,2.658346333853354,42,568,0.8562814070351759,1.8020649268181783,0.0031107199051595667
A,3,A3,1796,b,0.5,FALSE,FALSE,NA,1,43,NA,NA,NA,NA,748.875,43,636,2.8238993710691824,43,568,0.8562814070351759,1.9676179640340066,0.002627431766361551
A,4,A4,702,b,0.5,FALSE,FALSE,NA,9,44,NA,NA,NA,NA,458.09,44,630,1.1142857142857143,44,568,0.8562814070351759,0.25800430725053847,5.632175058406393e-4
A,5,A5,3763,b,0.5,FALSE,FALSE,NA,7,45,NA,NA,NA,NA,985.197,45,640,5.8796875,45,568,0.8562814070351759,5.023406092964825,0.0050988848859312656
A,6,A6,2870,b,0.5,FALSE,FALSE,NA,5,46,NA,NA,NA,NA,1001.644,46,647,4.435857805255023,46,568,0.8562814070351759,3.579576398219847,0.0035737012333921505
A,7,A7,1675,b,0.5,FALSE,FALSE,NA,1,47,NA,NA,NA,NA,602.859,47,644,2.6009316770186337,47,568,0.8562814070351759,1.7446502699834578,0.0028939607271077613
A,8,A8,941,b,0.5,FALSE,FALSE,NA,9,48,NA,NA,NA,NA,784.503,48,629,1.4960254372019077,48,568,0.8562814070351759,0.6397440301667319,8.154768435133222e-4
